city_do_nm,city_gn_nm,news_cn,kwrd_val,link_url,news_cmpny_nm,news_de,news_sj
0,0,편집자주 기후변화는 인류의 위기다. 이제 모두의 '조별 과제'가 된 이 문제는. 때로 막막하고 자주 어렵다. 우리는 각자 무얼 할 수 있을까. 문화 속 기후·환경 이야기를 통해 기후변화에 대한 관심을 끌고. 나아갈 바를 함께 고민해 보고자 한다.영화 설국열차 개봉 당시 포스터. (뉴스1 DB) ？ News1  이제는 세계적 감독이 된 봉준호 감독의 첫 영어...,가뭄,https://www.news1.kr/articles/5101610,뉴스1,2023-07-08,설국열차 출발까지 단 10년…봉준호는 예언가일까 [황덕현의 기후 ...
0,0,서울 시내 대형마트에 육류가 진열돼 있다. 2023.6.4/뉴스1 ？ News1 김민지 기자  세계 식량가격이 곡물류와 설탕 하락세에 2개월 연속 낮아진 것으로 나타났다.  8일 농림축산식품부에 따르면 UN 식량농업기구(FAO)가 발표한 지난달 세계식량가격지수는 122.3포인트로 전월(124.0포인트) 대비 1.4% 하락했다.  품목별로는 곡물·유지류·유제...,가뭄,https://www.news1.kr/articles/5102143,뉴스1,2023-07-08,세계 식량가격 2개월 연속 하락…육류 제외 전 품목 내려
0,0,박천동 울산북구청장이 뉴스1과 민선 8기 취임 1주년 인터뷰를 하고 있다. 2023.7.7/뉴스1  ""북구의 최우선 현안은 '지역경제 활성화'라고 생각한다. 이를 위해 폐역이 된 호계역 인근 울산숲 조성을 완성하고. 인근 주차장 부지를 활용해 아트전시관을 건립을 적극 추진하겠다.""  박천동 울산 북구청장이 7일 뉴스1과 취임 1주년을 맞아 진행한 인터뷰에서...,가뭄,https://www.news1.kr/articles/5101756,뉴스1,2023-07-08,박천동 울산 북구청장 ""호계역 폐선부지 등 지역경제 활성화 최우선...
0,0,[베이징=AP/뉴시스]재닛 옐런 미국 재무장관이 중국을 향해 국제 기후기금 협력을 촉구하며. 미국과 중국이 지구 온난화의 '실존적 위협'을 해결하기 위해 손을 잡아야 한다고 말했다. 사진은 옐런 장관이 지난 6일 중국 베이징 수도국제공항에 도착해 이동하는 모습. 2023.07.07.[서울=뉴시스] 최현호 기자 = 재닛 옐런 미국 재무장관이 중국을 향해 국제...,가뭄,http://www.newsis.com/view/?id=NISX20230708_0002368974&cID=10101&pID=10100,뉴시스,2023-07-08,옐런 장관 ""미·중. 기후변화 맞서 협력해야"" :: 공감언론 뉴시...
0,0,[서울=뉴시스] 추상철 기자 = 위성곤 더불어민주당 후쿠시마 원전오염수 해양투기저지 대책위원회 위원장이 9일 오전 서울 여의도 국회에서 라파엘 그로시 IAEA 사무총장과 면담을 하고 있다. (공동취재사진) 2023.07.09. photo@newsis.com  [서울=뉴시스] 임종명 이승재 기자 = 더불어민주당은 9일 오전 라파엘 그로시 국제원자력기구(IAE...,가뭄,http://www.newsis.com/view/?id=NISX20230709_0002369314&cID=10301&pID=10300,뉴시스,2023-07-09,IAEA ""안전 검토 위해 일본 상주"". 민주 ""대안 검토해야"" ...
0,0,장맛비가 이어지면서 9일 광주？전남 최대 상수원인 주암댐의 저수율이 50%를 회복했다.(주암댐관리단 제공)/뉴스1 ？ News1  최대 저수용량 4억5700만톤으로 광주·전남 최대 상수원인 주암댐의 저수율이 50%를 회복했다.  1년7개월만의 50% 회복으로 이상기후와 지속되는 가뭄으로 올해 초 겪었던 심각한 물부족 사태는 최소한 피할 수 있을 전망이다. ...,가뭄,https://www.news1.kr/articles/5102362,뉴스1,2023-07-09,1년7개월만에…고마운 장맛비에 주암댐 저수율 50% 회복
0,0,[서울=뉴시스] 추상철 기자 = 위성곤 더불어민주당 후쿠시마 원전오염수 해양투기저지 대책위원회 위원장이 9일 오전 서울 여의도 국회에서 라파엘 그로시 IAEA 사무총장과 면담을 하고 있다. (공동취재사진) 2023.07.09. photo@newsis.com  [서울=뉴시스] 임종명 이승재 기자 = 더불어민주당은 9일 오전 라파엘 그로시 국제원자력기구(IAE...,가뭄,http://www.newsis.com/view/?id=NISX20230709_0002369409&cID=10301&pID=10300,뉴시스,2023-07-09,IAEA ""안전 검토 위해 일본 상주"". 민주 ""대안 검토해야""(...
0,0,장맛비가 이어지면서 9일 광주？전남 최대 상수원인 주암댐의 저수율이 50%를 회복했다.(주암댐관리단 제공)/뉴스1 ？ News1  최대 저수용량 4억5700만톤으로 광주·전남 최대 상수원인 주암댐의 저수율이 50%를 회복했다.  1년7개월만의 50% 회복으로 이상기후와 지속되는 가뭄으로 올해 초 겪었던 심각한 물부족 사태는 최소한 피할 수 있을 전망이다. ...,가뭄,https://www.news1.kr/articles/5102362,뉴스1,2023-07-09,1년7개월만에…고마운 장맛비에 주암댐 저수율 50% 회복
0,0,[서울=뉴시스] 추상철 기자 = 라파엘 그로시 IAEA 사무총장이 9일 오전 서울 여의도 국회에서 위성곤 더불어민주당 후쿠시마 원전오염수 해양투기저지 대책위원회 위원장의 발언을 듣고 있다. (공동취재사진) 2023.07.09. photo@newsis.com  [서울=뉴시스]임종명 이승재 정성원 한은진 기자 = 9일 더불어민주당과 라파엘 그로시 국제원자력기구...,가뭄,http://www.newsis.com/view/?id=NISX20230709_0002369464&cID=10301&pID=10300,뉴시스,2023-07-09,일본 오염수…야 ""방류 연기해야 "" IAEA ""수십년 상주 검토""...
0,0,12일 오후 광주 남구 덕남정수장 입구가 물에 잠겨있다. 광주시상수도본부에 따르면 이날 오전 6시쯤 덕남정수장의 수돗물 유출 밸브가 고장 나 배수지로 수돗물 공급이 중단됐다. 이로 인해 오후 1시부터 광주 남구와 서구. 광산구 등 91만명이 단수 사태를 겪게 됐다. 2023.2.12.뉴스1 ？ News1 서충섭 기자  지난 2월 극심한 가뭄을 겪던 광주에서...,가뭄,https://www.news1.kr/articles/5103808,뉴스1,2023-07-10,'대규모 단수' 광주 상수도사업본부 37명 징계… 중징계 1명· ...
0,0,대반천 정비사업 위치도.(한강청 제공)  한강유역환경청이 10일 안성천·진위천 등 국가하천에 비해 제방 높이가 낮은 경기 평택시 3개 지방하천에 대한 정비사업을 본격 시작했다.  이 사업은 강수량 증가. 국지성 집중호우 등 기후변화에 선제적으로 대응하기 위해 국가하천 영향권에 있는 지방하천 구간을 국가가 직접 정비하는 것이다.  하천의 홍수위험을 낮추고 이...,가뭄,https://www.news1.kr/articles/5103932,뉴스1,2023-07-10,""국지성 집중호우 등에 선제 대응""…평택 대반천？도대천·서정리천 ...
0,0,극심한 가뭄으로 바닥을 드러냈던 동복댐이 최근 3~4일 내린 집중호우로 물이 가득 차 있다. 28일 오후 5시 동복댐 상류 모습.(독자 제공)2023.6.29/뉴스1  최악 가뭄으로 바닥을 드러냈던 광주시민 식수원 동복댐의 저수율이 2년 만에 90%를 돌파했다. 계속된 장맛비로 저수량이 늘며 13일째 방류를 하고 있다.  10일 광주시 상수도사업본부에 따르...,가뭄,https://www.news1.kr/articles/5103066,뉴스1,2023-07-10,바닥 드러냈던 동복댐. 장맛비에 저수율 90% 돌파…13일째 '방...
0,0,[서울=뉴시스]서울 은평구청 청사 전경. (사진=은평구 제공). 2022.10.26. photo@newsis.com  [서울=뉴시스] 조현아 기자 = 서울 은평구가 기후위기 취약 집단의 인권 보장을 위한 인권실태조사 연구를 추진한다고 10일 밝혔다.  기후위기 취약집단은 경제·신체·정신·지리 등의 이유로 기후변화에 노출돼있으면서. 민감하고 적응 능력이 낮은...,가뭄,http://www.newsis.com/view/?id=NISX20230710_0002370820&cID=10201&pID=10200,뉴시스,2023-07-10,은평구. '기후위기 취약 집단' 인권 보장 연구 추진 :: 공감언...
0,0,제천 삼한의 초록길 입구에 기후위기시계가 설치됐다.  충북 제천시가 도내 공공기관에서는 처음으로 기후위기시계를 삼한의 초록길 입구에 설치하고 10일 제막식을 했다.  기후위기시계는 기후변화 위기의 심각성을 알리기 위해 전 세계 과학자. 예술가. 기후활동가들이 참여하는 세계적인 프로젝트다.  이 시계는 기후변화에 관한 정부 간 협의체(IPCC) 자료에 근거한...,가뭄,https://www.news1.kr/articles/5103431,뉴스1,2023-07-10,제천시. 기후위기 대응 위한 기후위기 시계 설치
0,0,4일(현지시간) 폭염경보가 내려진 중국 상하이에서 한 여성이 모자와 마스크. 우산 등으로 햇빛에 완전 무장하고 길을 걷고 있다. 2023.07.04/ ？ 로이터=뉴스1 ？ News1 권진영 기자  지난해 중국에서 관측된 폭염 건수가 3500건을 넘어서는 등 최근들어 기온 상승 위험이 증가하고 있다는 보고서가 나왔다고 10일 중국 관영 글로벌타임스 등이 보도...,가뭄,https://www.news1.kr/articles/5103138,뉴스1,2023-07-10,中 기상당국 ""지난해 中 45도 육박…폭염 건수 3500건""
0,0,극심한 가뭄으로 바닥을 드러냈던 동복댐이 최근 3~4일 내린 집중호우로 물이 가득 차 있다. 28일 오후 5시 동복댐 상류 모습.(독자 제공)2023.6.29/뉴스1  최악 가뭄으로 바닥을 드러냈던 광주시민 식수원 동복댐의 저수율이 2년 만에 90%를 돌파했다. 계속된 장맛비로 저수량이 늘며 13일째 방류를 하고 있다.  10일 광주시 상수도사업본부에 따르...,가뭄,https://www.news1.kr/articles/5103066,뉴스1,2023-07-10,바닥 드러냈던 동복댐. 장맛비에 저수율 90% 돌파…13일째 '방...
0,0,[서울=뉴시스] 추상철 기자 = 라파엘 그로시 IAEA 사무총장이 9일 오전 서울 여의도 국회에서 위성곤 더불어민주당 후쿠시마 원전오염수 해양투기저지 대책위원회 위원장의 발언을 듣고 있다. (공동취재사진) 2023.07.09. photo@newsis.com  [서울=뉴시스] 임종명 기자 = 더불어민주당이 전날(9일) 일본 후쿠시마 오염수 방류와 관련해 라파...,가뭄,http://www.newsis.com/view/?id=NISX20230709_0002369507&cID=10301&pID=10300,뉴시스,2023-07-10,IAEA. 원론적 입장만 반복에…민주. 일본 원정투쟁·피해보상 주...
0,0,부산항만공사 전경 ？ News1 윤일지 기자  부산항만공사(BPA)는 제1차 부산항만공사 기후위기 적응대책을 추진하기 위해 이행협의체를 구성하고 이행점검 관리에 나선다고 11일 밝혔다.  BPA는 지난 4월 28일 시설. 시설관리자. 공공서비스 부문에 대한 9개 세부 이행과제를 도출해 '제1차 부산항만공사 기후위기 적응대책'을 수립했다.  BPA는 대책의 ...,가뭄,https://www.news1.kr/articles/5105017,뉴스1,2023-07-11,부산항만공사 기후위기 적응대책 마련…이행협의체 구성
0,0,11일 오후 보령댐 모습.(수자원공사 금강유역본부 제공)  최근 강수량이 증가하면서 보령댐의 가뭄 주의 단계 발령이 전면 해제됐다.  11일 충남도와 수자원공사 금강유역본부에 따르면 이날 오후 1시 기준 보령댐 수위는 67.2m. 댐저수율은 47.8%를 보이면서 보령댐에 발령한 가뭄 주의단계 발령을 10일 해제했다. 보령댐 저수율은 지난해 23.9%보다 2...,가뭄,https://www.news1.kr/articles/5104830,뉴스1,2023-07-11,보령댐 ‘가뭄 주의’ 단계 해제…금강도수로 가동 중단
0,0,전국 곳곳에 비가 내리는 11일 오전 서울 중구 청계광장에서 우산을 준비하지 못한 한 시민이 발걸음을 재촉하고 있다. 203.7.11/뉴스1 ？ News1 이재명 기자  정부는 남부지방 주요 댐 정상화로 가뭄이 상당수 해소됐다고 11일 밝혔다.  정부는 이날 7~9월 전국 가뭄 상황에 대한 예·경보를 발표했다.  최근 6개월 전국 누적 강수량은 평년의 11...,가뭄,https://www.news1.kr/articles/5104522,뉴스1,2023-07-11,정부 ""남부 가뭄 위험 상당수 해소…저수율 평년 이상""
0,0,철원군 현대화사업 관망정비공사.(한국수자원공사 강원지역협력단 제공) 2023.7.11/뉴스1  한국수자원공사 강원지역협력단은 철원군 지방상수도 현대화사업 관망정비공사를 추진 중이라고 11일 밝혔다.  철원군 현대화사업은 노후관로 교체 및 상수도 블록시스템을 구축해 적수발생？단수사고를 방지하고. 누수탐사？복구로 유수율을 높이기 위해 추진됐다. 또 주민들이 안...,가뭄,https://www.news1.kr/articles/5104283,뉴스1,2023-07-11,""누수량 저감. 연 17억원 절감""…수자원공사. 철원군 관망정비공...
0,0,[글래스고(영국)=AP/뉴시스] 홍콩 사우스모닝차이나포스트는 12일 로이터통신 보도를 인용해 존 케리 미 기후변화특사가 오는 17일부터 20일까지 중국을 방문할 예정이라고 전했다. 사진은 2021년 11월11일 케리 특사가 스코틀랜드 글래스고에서 열린 유엔기후변화협약당사국총회(COP26) 회의 이후 발언하는 모습. 2023.7.12[서울=뉴시스] 이윤희 기...,가뭄,http://www.newsis.com/view/?id=NISX20230712_0002373031&cID=10101&pID=10100,뉴시스,2023-07-12,블링컨·옐런 이어 美기후특사 17~20일 중국 방문한다 :: 공감...
0,0,순천 주암댐의 수위가 오르고 있다./뉴스1 ？ News1  장마에 집중호우까지 이어지면서 광주·전남 최대 상수원인 주암댐이 방류량을 늘렸다. 홍수조절용량을 선제적으로 확보하기 위한 조치다.  12일 한국수자원공사 주암댐지사에 따르면 그동안 초당 28톤씩 방류하던 주암댐은 전날 오후 2시부터 방류량을 10톤 늘려 초당 38톤씩 하류로 내려보내고 있다.  댐 ...,가뭄,https://www.news1.kr/articles/5105704,뉴스1,2023-07-12,주암댐도 이젠 방류량 늘렸다…초당 28→38톤으로
0,0,[다보스=AP/뉴시스] 24일(현지시간) 스위스 다보스에서 존 케리 미국 기후문제 특사(왼쪽)과 중국 셰전화 기후변화사무 특사가 ‘우리 행성과 사람 보호’ 세션에 패널로 참석한 모습. 2022.05.25  [서울=뉴시스]이재준 기자 = 미국 존 케리 기후변화 특사가 오는 16~19일 방중한다고 중국 생태환경부가 12일 발표했다.  신화통신 등에 따르면 생태...,가뭄,http://www.newsis.com/view/?id=NISX20230712_0002373852&cID=10101&pID=10100,뉴시스,2023-07-12,케리 美 기후특사. 16~19일 방중...블링컨·옐런 이어 ""소통...
0,0,한국과학기자협회가 11일 개최한 '2023 과학기자대회'. /뉴스1 ？ News1 임윤지 기자  ""기후 위기로 인해 자연의 회복력은 한계에 달했다.""  한국과학기자협회가 11일 서울 강남구 한국과학기술회관에서 연 '2023 과학기자대회'에선 기후 위기를 과학적으로 해결하기 위한 다양한 논의가 이어졌다. 참가자들은  탄소배출 저감을 위한 강력한 대책과 기술 ...,가뭄,https://www.news1.kr/articles/5105767,뉴스1,2023-07-12,""'예측불허' 기후 위기…기술로 적극 대응 나서야""
0,0,[서울=뉴시스] 이창우 기자=김영록 전남도지사(오른쪽)가 12일 오전 서울시 종로구 세종로 정부서울청사에서 추경호 경제부총리 겸 기획재정부 장관을 만나 전남 주요 현안사업과 내년도 국비 지원을 건의한 뒤 현안 건의 내용을 전달하고 있다. (사진=전남도 제공) 202307.12. photo@newsis.com *재판매 및 DB 금지  [무안=뉴시스] 이창우 ...,가뭄,http://www.newsis.com/view/?id=NISX20230712_0002373885&cID=10201&pID=10200,뉴시스,2023-07-12,김영록 지사 '아우토반·국가산단' 총력…기재부·환경부 방문 :: ...
0,0,정명순 의장.  경남 산청군의회 정명순 의장은 지난 1년 동안 군민 중심의 의회가 되도록 노력했다고 밝혔다. 주요 성과로는 지역민이 요구하는 지하수 등 물 부족 해결 방안 대책을 수립했고 행정의 견제와 감시자로 역할을 다했다고 자평했다.  남은 임기에는 동료 의원들과 합심해 군민의 삶이 행복할 수 있는 길을 함께 만들어 나갈 계획이다. 지역 숙원인 지리산 ...,가뭄,https://www.news1.kr/articles/5105711,뉴스1,2023-07-12,정명순 산청군의회 의장 ""세계전통의약항노화엑스포 성공 개최 지원""
0,0,(고려대 제공)  고려대 세계지역연구소 국제기후해양거버넌스센터와 고려대 탄소흡수원특성화대학원은 오는 14~16일 고려대에서 '빈곤과 기후변화'를 주제로 2023년 모의유엔을 개최한다고 12일 밝혔다.  이번 행사는 송상현국제정의평화인권재단. 서울국제법연구원 기후환경법정책센터(CSDLAP). 한국기후변화학회가 공동 주최한다.  올해 모의유엔에는 전국 중·고교...,가뭄,https://www.news1.kr/articles/5106048,뉴스1,2023-07-12,고려대. '빈곤과 기후변화' 주제로 모의유엔…중고교생·대학생 참여
0,0,12일 (현지시간) 몬순 폭우가 쏟아져 야무니 강의 범람으로 인도 뉴델리 임시 보호소에 대피한 주민들이 음식을 받기 위해 줄을 서 있다. 2023.7.12 ？ AFP=뉴스1 ？ News1 우동명 기자  인도에서 며칠 동안 계속된 몬순 폭우로 인해 강이 범람하면서. 심각한 식수 부족 사태에 직면하고 있다고 12일(현지시간) 로이터통신이 보도했다.  델리주의 ...,가뭄,https://www.news1.kr/articles/5107874,뉴스1,2023-07-13,몬순 폭우로 인도 뉴델리 식수 부족 사태…공급량 4분의 1로 감소
0,0,[바르셀로나=AP/뉴시스] 12일(현지시간) 스페인 바르셀로나에서 시민들이 더위를 식히기 위해 바다로 뛰어들고 있다. 2023.07.13.  [서울=뉴시스] 류현주 기자 = 스페인의 기온이 40도 이상 오르는 등 폭염이 기승을 부리고 있다.  12일(현지시간) AP통신에 따르면 스페인 기상청은 새벽 6시부터 100개 이상의 기상 관측소에서 최소 섭씨 35도...,가뭄,http://www.newsis.com/view/?id=NISX20230713_0002374702&cID=10101&pID=10100,뉴시스,2023-07-13,'폭염 기승' 스페인. 기온 40도 이상 올라 [뉴시스Pic] :...
0,0,[플로리다=AP/뉴시스] 국제학술지 '네이처(Nature)'에 지구 온난화로 바다 색이 차츰 청록색으로 변화하고 있다는 연구가 발표됐다고 12일(현지시간) 영국 가디언은 전했다. 사진은 지난 10일 미국 플로리다 할리우드비치에서 해수욕을 즐기고 있는 사람들. 2023.07.13.  [서울=뉴시스]한휘연 인턴 기자 = 기후 변화로 인해 극단적인 날씨에 이어 ...,가뭄,http://www.newsis.com/view/?id=NISX20230713_0002374802&cID=10101&pID=10100,뉴시스,2023-07-13,""기후변화로 바다'色'조차 청록색으로 변하고 있다"" :: 공감언론...
0,0,[세종=뉴시스] 변산반도국립공원 합동조사 지역. (자료= 국립생물자원관 제공)[세종=뉴시스] 변해정 기자 = 올해도 국민과 함께 기후변화 생물지표종을 연구한다.  환경부 소속 국립생물자원관은 오는 15~16일 이틀간 변산반도국립공원 일대에서 '한국 생물다양성 관측 네트워크(K-BON·케이본)' 합동조사를 실시한다고 13일 밝혔다.  케이본 합동조사는 국민이...,가뭄,http://www.newsis.com/view/?id=NISX20230713_0002374555&cID=10301&pID=10300,뉴시스,2023-07-13,생물자원관. 국민과 함께 기후변화 생물지표종 연구 :: 공감언론 ...
0,0,12일 (현지시간) 몬순 폭우가 쏟아져 야무니 강의 범람으로 인도 뉴델리 임시 보호소에 대피한 주민들이 음식을 받기 위해 줄을 서 있다. 2023.7.12 ？ AFP=뉴스1 ？ News1 우동명 기자  인도에서 며칠 동안 계속된 몬순 폭우로 인해 강이 범람하면서. 심각한 식수 부족 사태에 직면하고 있다고 12일(현지시간) 로이터통신이 보도했다.  델리주의 ...,가뭄,https://www.news1.kr/articles/5107874,뉴스1,2023-07-13,몬순 폭우로 인도 뉴델리 식수 부족 사태…공급량 4분의 1로 감소
0,0,추경호 부총리 겸 기획재정부 장관이 7일 오후 서울 종로구 정부서울청사에서 야닉 글레마렉 녹색기후기금(GCF) 사무총장과 면담하고 있다. (기획재정부 제공) 2023.3.7/뉴스1  유엔(UN) 산하 녹색기후기금(GCF) 이사회는 개발도상국 기후대응 역량 강화 등 향후 4년간 전략 계획을 채택하고. 38개국 대상 총 7억6000만달러의 기후 사업 지원을 승...,가뭄,https://www.news1.kr/articles/5108509,뉴스1,2023-07-14,국제기후기금 이사회. 개도국 대상 7.6억달러 기후사업 지원 승인
0,0,14일 대전지역에 호우경보가 발령된 가운데 서구 정림동 주택이 침수돼 있다. 2023.7.14/뉴스1 ？ News1 김기태 기자  14일 호우특보가 내려진 대전에서 25건의 안전조치와 11건의 급수지원이 이뤄졌다.  대전소방본부는 이날 오후 5시20분 기준 대전 흑석동과 계곡동 등에서 토사 유출. 나무 쓰러짐 등 25건의 신고를 접수해 안전조치를 했다고 밝...,가뭄,https://www.news1.kr/articles/5109230,뉴스1,2023-07-14,대전소방본부. 토사 유출·나무 쓰러짐 등 25건 안전조치
0,0,미국 버몬트 지역에 두 달치 강우량이 이틀 만에 쏟아진 뒤 도로가 파헤쳐져 있다. 출처 : @MarissaMyNBC5 *재판매 및 DB 금지  올해 발생한 극단적 기후 재난은 바다 수온 상승과 관련이 있다. 세계 해양 표층 온도는 올 봄 최고 기록을 세웠고 평년보다 평균 1°C 높은 상태를 유지하고 있다.  이에 따라 대서양과 멕시코만의 높은 수온이 올해 ...,가뭄,http://www.newsis.com/view/?id=NISX20230713_0002375201&cID=10101&pID=10100,뉴시스,2023-07-14,지구 모든 비상 벨 울려…심상찮은 폭우·폭염·산불 (영상) :: ...
0,0,[창원=뉴시스] 강경국 기자 = 경남 창원시 기후변화 적응 컨설턴트가 독거노인. 저소득층을 방문해 폭염 대응 행동요령과 건강수칙을 안내하고 있다. (사진=창원시청 제공). 2023.07.14. photo@newsis.com *재판매 및 DB 금지[창원=뉴시스]강경국 기자 = ""어르신 올여름은 작년보다 더 덥대요. 오후 야외활동은 많이 하지 마시고요. 물을 ...,가뭄,http://www.newsis.com/view/?id=NISX20230714_0002376552&cID=10812&pID=10800,뉴시스,2023-07-14,창원시. 폭염 대비 취약계층 지원사업 추진 :: 공감언론 뉴시스통...
0,0,[남해=뉴시스] 차용현 기자 = 경남 사천시 관계자가 지난 13일 기후위기 취약계층 가정을 찾아 폭염 예방물품을 전달하고 있다. 2023.07.14.(사진=사천시 제공) photo@newsis.com  [사천=뉴시스] 차용현 기자 = 경남 사천시가 기후위기 취약계층을 위해 폭염 예방물품을 지원한다.  사천시는 올해 기후변화에 따른 폭염이 예상되면서 취약계층...,가뭄,http://www.newsis.com/view/?id=NISX20230714_0002376722&cID=10812&pID=10800,뉴시스,2023-07-14,사천시. 기후위기 취약계층 위한 폭염 예방품 지원 :: 공감언론 ...
0,0,[제주=뉴시스] 우장호 기자 = 제주지역에 올해 첫 폭염주의보가 내려진 지난 10일 오후 제주시청 인근 버스정류장에 더위를 식혀주는 쿨링포그(Cooling Fog) 시스템이 작동되고 있다. 2023.07.10. woo1223@newsis.com  [서울=뉴시스] 구무서 기자 = 지구 온도가 4도 상승하면 50년 만에 한 번 오던 폭염의 횟수가 최대 39배 ...,가뭄,http://www.newsis.com/view/?id=NISX20230714_0002376669&cID=10201&pID=10200,뉴시스,2023-07-14,지구 온도 4도 오르면 폭염 최대 39배 증가…""국가 존재 자체 ...
0,0,영화 워터월드의 한 장면 ？ 뉴스1 DB  '저 먼 바다 끝엔 뭐가 있을까. 다른 무언가 세상과는 먼 얘기.'  폭염과 폭우가 교차하는 여름. 가수 보아(본명 권보아)의 정규 3집 대표곡 '아틀란티스 소녀'는 여전히 우리에게 청량함을 선물해 준다. 상쾌한 느낌과 함께 미지의 세상에 대한 궁금증을 불러일으킨다. 잃어버린 세계에 대한 동경. 잃고 싶지 않은 기...,가뭄,https://www.news1.kr/articles/5108821,뉴스1,2023-07-15,이 땅이 아틀란티스가 되지 않도록…워터월드 [황덕현의 기후 한 편...
0,0,14일 오후 4시 논산시 양촌면 양지추모공원 납골당에서 산사태가 나 2명이 숨지고 2명이 중경상을 입었다. *재판매 및 DB 금지  [논산=뉴시스]곽상훈 기자 = 전날부터 내린 집중호우로 논산 지역에서 2명이 사망하고 280여명의 이재민이 발생했다.  15일 논산시에 따르면 13일부터 251.57㎜의 비가 내렸다. 이날 오전 8시 현재 강우량은 44.43㎜...,가뭄,http://www.newsis.com/view/?id=NISX20230715_0002377768&cID=10807&pID=10800,뉴시스,2023-07-15,논산 호우피해 404건. 사망 2명·이재민 280명 :: 공감언론...
0,0,[애리조나=AP/뉴시스] 미국 국립해양대기청(NOAA) 분석 결과 지구 온도를 높이는 엘니뇨 현상은 아직 초기 단계로. 올 11월 들어서야 정점에 달할 확률이 높으며 이로 인해 2023년 지구 평균 최고 온도가 경신될 것이라고 13일(현지시간) 영국 가디언은 전했다. 사진은 미국 애리조나주 피닉스스카이하버국제공항에서 이륙하는 비행기. 2023.07.15. ...,가뭄,http://www.newsis.com/view/?id=NISX20230714_0002376460&cID=10101&pID=10100,뉴시스,2023-07-15,""엘니뇨 정점 11월…2023 가장 더운 해 될 것"" :: 공감언...
0,0,[전주=뉴시스] 전라북도체육회 이사회 *재판매 및 DB 금지  [전주=뉴시스] 김민수 기자 = 열악한 체육환경 속에서도 묵묵히 구슬땀을 흘리고 있는 운동 선수들을 돕기 위해 전북 체육인들이 발벗고 나서기로 했다.  15일 전라북도체육회(회장 정강선)에 따르면 전북의 명예를 대·내외적으로 드높이는 선수들에게 조금이나마 보탬을 주고자 가칭 체육인 성금 모금을 ...,가뭄,http://www.newsis.com/view/?id=NISX20230715_0002377853&cID=10808&pID=10800,뉴시스,2023-07-15,‘선수들. 운동에만 전념토록’…전북체육인들 나섰다 :: 공감언론 ...
0,0,14일 오후 광주시민의 식수원인 전남 화순군 동복댐의 물이 가득 차 있다. (동복댐 관리사무소 제공) 2023.7.15/뉴스1  계속된 장맛비로 광주시민 식수원인 동복댐이 월류와 방류를 동시에 진행하고 있고. 최대 상수원인 주암댐 역시 방류량을 늘리고 있다.  15일 광주시 상수도사업본부에 따르면 이날 0시 기준 동복댐의 저수율은 98.15%. 저수량은 8...,가뭄,https://www.news1.kr/articles/5109559,뉴스1,2023-07-15,장맛비에 동복댐 방류·월류 동시 진행…주암댐도 방류량 늘려
0,0,전남국제농업박람회 사무국. (사)1.5도씨 포럼과 국제학술행사 업무협약.(전남도 제공) 2023.7.14/뉴스1  (재)전라남도국제농업박람회 사무국은 기후위기에 대응해 지속가능한 농업을 모색하기 위해 (사)1.5도씨 포럼과 2023 국제농업박람회 국제심포지엄 유치 업무협약을 했다고 15일 밝혔다.  (사)1.5도씨 포럼은 정부와 민간단체로 구성됐으며 기후변...,가뭄,https://www.news1.kr/articles/5109071,뉴스1,2023-07-15,10월 순천 국제농업박람회서 기후위기 대응 지속가능한 농업 모색
0,0,[공주=뉴시스] 송승화 기자 = 기록적인 폭우로 인근에서 사망자 1명이 발생한 충남 공주시 옥룡동 버드나무길에 이른 아침부터 복구를 위해 집을 찾은 60대 주민이 망연자실 토사로 엉망이 된 도로를 보고 있다. 2023.07.16. ssong1007@newsis.com[서울=뉴시스] 강지은 기자 = 행정안전부는 16일 집중호우 피해 지역에 수해복구 지원을 위...,가뭄,http://www.newsis.com/view/?id=NISX20230716_0002378431&cID=10305&pID=10300,뉴시스,2023-07-16,행안부. '집중호우 피해복구' 통합자원봉사지원단 가동 :: 공감언...
0,0,[피닉스(미 애리조나주)=AP/뉴시스]미 애리조나주 주도 피닉스의 노숙자 야영지에서 14일(현지시간) 한 노숙자가 양동이에 얼름을 붓고 있다. 40도를 훌쩍 넘는 위험한 폭염이 15일(현지시간) 미 남서부의 광범위한 지역들을 위협하면서 냉방센터들의 운영 시간이 연장되고 응급실들은 더 많은 열사병 관련 환자들에 대한 치료 준비를 하는 등 비상이 걸렸다. 20...,가뭄,http://www.newsis.com/view/?id=NISX20230716_0002378464&cID=10101&pID=10100,뉴시스,2023-07-16,美·유럽·亞 곳곳서 수많은 사람들. 위험한 폭염과 싸움 :: 공감...
0,0,[키이우(우크라이나)=뉴시스] 홍효식 기자 = 윤석열 대통령이 15일(현지시간) 키이우에서 볼로디미르 젤렌스키 우크라이나 대통령과 정상회담을 마친 뒤 폴란드 바르샤바로 돌아오는 열차 내에서 참모들과 집중호우 대응 긴급 상황 점검회의를 하고 있다. (사진=대통령실 제공) 2023.07.16. photo@newsis.com *재판매 및 DB 금지  [바르샤바=...,가뭄,http://www.newsis.com/view/?id=NISX20230716_0002378385&cID=10301&pID=10300,뉴시스,2023-07-16,윤 ""재난피해 지원 신속하게… 저지대 통제 무리할 정도 대처"" :...
